Sample,Order,Batch,Group,ethanolamine..62.,Glycine..76.,Trimethylamine.N.oxide..TMAO...76.1.,X3C13.Glycine..79.,beta.alanine..89.99.,Alanine..90.,X4C13.Alanine..94.,Cadaverine..103.,X3.Aminoisobutyrate..103.98.,Choline..103.99.,Dimethylglycine..104.,L.2.aminobutyric.acid..104.01.,X2C13.Choline..106.,Serine..106.01.,X4C13.Serine..110.,Hypotaurine..110.01.,Creatinine..114.,X5.6.dihydrouracil..115.,Proline..116.,d3.Creatinine..117.,X5.Aminovaleric.Acid..117.98.,Betaine..117.99.,Valine..118.,Threonine..120.,Cysteine..122.,X6C13.Proline..122.,Niacinamide..123.,X6C13.Valine..124.,X5C13.Threonine..125.,Taurine..125.99.,Pyroglutamic.Acid..130.04.,Pipecolate..130.,Creatine..131.98.,Hydroxyproline..131.99.,Leucine..D.norleucine..132.01.,iso.Leucine..allo.isoleucine..132.02.,Ornithine..132.9.,Asparagine..133.,Aspartic.Acid..134.,S.methylcysteine..136.,X1.methylnicotinamide..137.,trigonelline..138.01.,X5C13.Aspartic.Acid..138.98.,X6C13.Asparagine..138.99.,X7C13.Leucine..139.,X7C13.iso.Leucine..139.01.,Glutamine..146.99.,Lysine..147.,Deoxycarnitine..147.01.,Glutamic.acid..148.,Methionine..149.99.,X2C13.Glutamic.acid..150.,X7C13.Glutamine..153.99.,X6C13.Glutamic.acid..154.,X8C13.Lysine..155.,X6C13.Methionine..155.99.,Histidine..156.,Carnitine..162.,X9C13.Histidine..165.,Phenylalanine..165.99.,methionine.sulfoxide..166.,Epinephrine..166.,X7.methylguanine..166.01.,X1.3.Methylhistidine..169.99.,Arginine..175.,X10C13.Phenylalanine..176.,Cotinine..176.99.,Cysteinyl.Glycine..Cys.Gly...179.,Gluconolactone..179.01.,Tyrosine..182.1.,X213C.Tyrosine..184.1.,X10C13.Arginine..185.1.,N6.Acetyl.lysine..188.99.,homoarginine..189.,N6.Trimethyllysine..189.01.,homocitrulline..190.,X1013C.Tyrosine..192.1.,Caffeine..195.,dimethylarginine..A.SDMA...203.,Acetylcarnitine..204.1.,Tryptophan..205.1.,L.Kynurenine..209.1.,X13C13.Tryptophan..218.1.,Cystine..241.1.,Uridine..245.2.,isovalerylcarnitine..246.,X8C13.Cystine..249.1.,X11C13.Uridine..256.2.,Glycerophosphocholine..258.,succinylcarnitine..262.,Thiamine..265.,Adenosine..268.2.,Inosine..269.2.,glutarylcarnitine..276.,X1.Methyladenosine..282.1.,X6.Methyladenosine..282.2.,X5..methylthioadenosine..298.,N2.N2.Dimethylguanosine..312.2.,UMP..325.,GMP..364.1.,riboflavin..377.,SAH..385.,S.adenosylmethionine..SAM...399.,thyroxine..777.5.,FAD..786.
Pos_111,140,1,3,13.86795097,16.10696221,15.57432686,16.41893961,14.55757029,20.30474382,20.29401699,15.71518357,14.17564602,23.10445504,15.95033185,13.20655286,25.5197146,21.13637132,20.82883088,14.22781926,22.95713484,19.57806213,20.69507241,23.46632783,14.78619965,23.86152448,21.66267162,21.02881784,13.1858216,20.52157268,14.25938907,19.68266597,19.97814634,18.57349914,15.56086178,16.73462018,21.60810445,17.89534927,21.72321757,20.31795444,21.04953582,18.72211816,18.19580992,15.65171761,17.02789606,14.24041995,20.71798088,20.09952194,21.95781544,19.02797522,24.25923708,23.06420019,16.86294322,21.23902674,17.39914427,22.49792592,21.48228791,22.1949966,23.21287398,17.5665457,23.25254473,23.74413064,20.95539303,22.92995179,15.37891991,21.22172487,16.00070967,18.10435747,24.41935427,21.36388553,14.73947933,14.86466342,12.38597667,18.97736631,21.05349185,25.43767573,15.57762429,19.25636568,23.17374746,15.09320025,16.36981836,15.89314398,20.93266497,23.60539988,20.09473152,15.20060395,19.95510588,18.72524932,15.46904099,16.82971197,17.36870536,16.42244222,20.31478397,15.94555518,15.61387711,13.8478632,13.11961381,16.92726451,19.75264016,11.49547406,12.53683478,15.58656664,13.56735322,15.11065373,13.78292778,13.37860078,16.24732323,15.97570258,14.24501281
Pos_112,141,1,4,14.06114745,16.35421493,16.96405519,16.12202937,14.61915589,20.73618215,20.11238416,15.7133195,13.89388511,23.56238779,16.29138991,12.524845,25.30139879,21.01364425,20.60711632,14.86277647,21.90705695,17.46510961,21.66948632,23.36267286,14.31231909,24.7662642,20.97190021,20.82986402,11.84622567,20.47087582,15.86095697,19.51435284,19.71373781,18.95976893,17.1974503,17.39016796,23.24894337,20.33494512,20.93443305,19.60274333,21.35260162,18.82138537,18.66315598,15.60799617,18.2301419,19.07715266,20.39467188,19.96933294,21.85606898,18.90176962,23.72904512,22.84496016,16.75766546,22.40309742,17.47418837,22.35313403,21.27598244,21.84139512,23.10914453,17.47327993,23.0970806,23.77034967,20.84984562,23.14350521,15.81079576,21.44805941,15.22780627,16.29936006,24.61377651,21.110734,21.67809,13.82473228,13.24592645,19.24965408,21.18061568,25.42024149,15.15326957,18.72155309,21.61911904,14.58579243,16.54378038,14.47821593,20.68133732,21.82963293,20.44852689,15.45488877,19.90093543,18.13575098,15.34498638,17.69542928,17.25182217,16.15628489,21.27217895,15.60770625,17.06702046,13.87306612,12.59228868,15.33186441,19.50846813,12.40119918,11.64373113,15.44499323,13.61787376,15.24118859,14.6073473,12.78102121,16.30235202,16.13029654,14.18696986
Pos_113,142,1,4,13.33456202,16.72959559,19.06063016,16.45480441,14.00930985,20.88745158,20.30265412,16.05545118,14.71607498,23.34402448,15.77474974,13.767806,25.42301853,21.4132464,20.86631175,14.0877931,22.24962853,17.08863477,21.64808392,23.52265327,14.59206895,24.16967888,21.80121795,21.43112769,13.19816125,20.57335117,14.74760376,19.28205412,19.99887785,18.41207382,17.49659792,17.55101465,22.89249509,19.2623953,21.44815077,20.13909867,21.13736836,19.53705844,18.64938051,15.79517399,19.41756907,14.29762205,20.63810309,20.05152009,21.99769005,18.94086347,24.38313049,23.50895168,17.32492388,22.30166534,17.97818029,22.49154177,21.45560352,22.26174745,23.32685011,17.7439809,23.64587245,24.07464834,20.98240888,23.14363402,16.2633807,21.48790034,15.74198594,18.13000291,24.53675957,21.35755428,13.96179336,14.44325335,13.79552765,19.44025491,20.99442871,25.69170811,16.0073463,19.04857479,22.86590218,15.31095771,16.42519194,14.97246482,21.63971057,22.89236692,20.7002302,15.74588042,19.99558159,18.66466785,15.76439603,18.36756706,17.61743314,16.50254281,21.53242725,15.81006352,17.47950832,15.91882675,13.1621122,16.64391585,19.69928217,14.07882272,13.60796289,15.95033022,14.12713224,15.44063802,14.71915073,14.0168187,17.54270735,15.95423839,14.97161998
Pos_114,143,1,2,13.56611019,16.01873697,15.09780126,16.45660335,13.85636857,20.17819511,20.2778034,15.80768236,13.88701364,23.15962444,16.91226618,13.34266504,25.35952386,20.83432002,20.90368934,14.40101275,21.89672451,16.46381894,20.73756058,23.46353964,15.13778179,25.4955098,20.29662671,19.97581329,12.1037803,20.5475923,14.64709014,19.51888807,19.92892749,18.55671782,16.91749844,17.72056989,22.79551831,18.42292782,19.97599744,19.15089438,20.44028248,18.08822142,17.96749973,15.7272962,17.18903969,15.12690336,20.66408364,20.07484744,21.97295531,18.90503991,23.41863459,22.3074894,16.08799085,22.01332165,17.26928954,22.54074781,21.5090556,22.17096535,23.24198083,17.49452539,22.93167027,24.25388412,21.02145061,22.29405106,15.81722388,20.57837858,14.99785162,18.34696753,23.21718827,21.41121188,20.30810411,14.02176048,12.65182698,18.66357992,21.02254608,25.36836012,15.77980425,18.59048679,21.22631623,13.74905498,16.28770248,16.19233934,20.78120363,23.53911167,20.43808156,14.8604696,20.08879636,17.940128,15.21420558,17.17157561,17.46503166,16.27728775,20.0902218,15.20288701,16.81413152,12.5719076,13.05059407,15.15914351,19.29021326,13.00466007,12.32796685,15.04846556,13.55400053,15.46059439,13.66388865,13.70250666,16.32985796,16.04859239,15.29551019
Pos_115,144,1,3,13.78473618,16.12697676,15.68006316,16.56467569,13.89315114,20.50547632,20.35980094,15.78905551,14.05852582,22.22216988,14.61485458,13.90803184,25.56310875,21.33586844,20.89783384,14.57773762,22.01726015,17.07841235,20.415247,23.50282146,15.45927801,23.98830989,21.87021478,21.50649122,12.53183947,20.62024174,14.18064959,19.617281,19.95946147,18.16939286,17.24347767,18.25680195,23.32118001,18.48311459,21.73543678,20.01073219,20.01019988,18.93698051,17.87428773,15.48237498,17.37351673,17.72786246,20.65549466,20.17805312,21.97841774,18.94522983,23.80926692,23.46020798,16.15410378,21.41533408,17.57811819,22.4572817,21.54088149,22.19848744,23.24357678,17.5107372,23.50380833,23.30706084,21.0484444,22.93128514,15.06664915,21.24204321,15.66401897,17.11674152,24.22155287,21.40969631,21.03424992,14.14457866,12.93528891,18.74940779,21.0928142,25.41808415,16.05773934,20.33385903,22.45986586,15.13785487,16.64100176,20.01799134,20.54858263,23.18821005,20.84443294,15.33795617,20.08843263,18.48023125,14.95254843,17.26821426,17.19375753,16.34618816,20.14021602,14.32009595,13.73357175,13.40918898,12.00344145,15.47505037,19.29783595,11.85295526,11.91969463,14.99567735,13.3100191,15.08961774,14.58323305,12.31232115,16.30723168,16.13687115,14.57219194
Pos_116,145,1,1,14.27073529,15.96337599,16.95455584,16.4302165,13.56361312,20.73314215,20.01649845,16.06220698,12.99211403,23.23239448,16.20025712,14.42723773,25.49564345,20.57690283,20.92604615,14.72854867,22.38840119,17.12037613,20.47628643,23.50508272,14.6735372,24.2536124,20.8483751,20.78736094,13.09547352,20.68633214,14.00731996,19.56503466,20.0189132,18.31515817,17.8876058,18.70167993,23.69489366,18.61155087,20.50076989,18.55684779,19.81829568,18.50448969,17.94697617,15.35555089,20.90237428,16.40307787,20.69615915,20.11805669,21.99650553,18.98592452,23.70631106,23.31149797,16.38850406,20.43462409,16.45050281,22.59969004,21.55620343,22.21426279,23.39518353,17.66221403,23.51959992,23.84264802,20.9782896,22.47450182,14.41080967,20.768966,15.73993595,21.22090522,23.89258056,21.48130519,12.87538484,13.49895843,12.088098,18.14939886,21.11046951,25.41199763,15.43960094,20.50548592,22.03652736,16.89572528,16.54920321,18.54271059,20.50878989,22.84009284,20.63892927,14.73450116,20.07376724,17.93277816,15.64587885,16.86363793,17.42876504,16.47435705,19.83106513,15.05149346,13.36873633,11.73933984,13.24635416,16.11867278,19.1923534,13.4279442,11.96213225,14.78701925,14.27832504,14.91248775,14.57205383,13.42900851,16.04821575,15.84677571,14.265038
Pos_117,146,1,4,13.93051909,16.18509549,17.4792679,16.40658866,13.93331155,20.08623595,20.36678982,15.45250266,14.71791554,23.36947178,16.03793629,14.16091302,25.5047192,20.96052552,20.77754031,14.78841293,22.43364365,17.13611617,20.4844113,23.52357695,15.17379765,24.6369205,20.69616505,20.6598206,13.01163235,20.70036441,16.22679445,19.3503756,19.98808028,19.19833245,16.82341875,17.15655961,22.90664019,18.51994482,20.90568881,19.72019261,20.55088175,18.49042192,18.33100696,15.43248865,19.60097818,18.72490279,20.72772977,20.10545964,22.02119754,18.96610335,23.32475665,22.99050237,17.0643264,22.49773488,17.51372612,22.52217762,21.48903872,22.2883945,23.28529489,17.67504945,23.02382134,24.21446689,21.02777263,22.79405804,15.54112173,21.10234781,16.24323639,17.79511257,24.24487902,21.37736114,16.39755603,14.55839185,13.00630558,18.81267584,20.89894791,25.54427066,16.37342696,18.72406572,22.47918738,14.36950728,16.15624937,14.74437642,21.30703668,23.98219146,20.30386646,16.44068266,20.11478828,18.33915601,15.94664151,18.10102919,17.34123074,16.27414912,20.87413967,14.94447168,17.12386565,13.66279157,13.14061121,15.9276727,19.55695777,13.86544675,12.24362405,16.0216889,15.65952529,15.49959527,14.78582655,13.02263969,16.28802888,15.97922055,14.87646679
Pos_118,147,1,3,13.99278236,16.02652954,16.20406083,16.48485437,14.53968487,20.56553042,20.35854344,15.80845555,13.70148398,23.33057747,14.87699144,14.26462861,25.4856423,20.93618263,20.90874272,14.34631421,22.40208961,15.78579244,19.59207534,23.51669311,14.65361345,24.51358541,21.32460381,20.49302261,13.66581246,20.6215126,15.48569857,19.52175938,19.98594889,18.96493025,16.29929374,16.65682652,23.50479481,17.38140762,21.37166873,20.15459935,20.23972966,18.48185581,18.43644248,15.456384,19.88391231,14.39786512,20.69053263,20.12016441,22.01369403,19.07582999,23.74770814,22.87856132,17.15445084,21.4942788,17.25173134,22.50652001,21.54989091,22.26266562,23.23544393,17.63811825,23.29947925,23.58069419,21.07998911,22.82721611,15.19323699,21.10523014,15.72480707,16.9960389,23.80786355,21.36114653,18.19091337,14.2663201,13.53587344,18.78430524,20.98081121,25.43379404,16.01402254,18.79378331,22.5748668,14.84533381,16.20038183,16.1082093,20.7638181,23.31469487,20.50698361,15.91676252,20.05987944,18.12499884,15.59138684,18.41598093,17.521921,16.33078103,21.06593705,13.82827431,18.55706459,13.70676816,13.26328466,15.27205553,19.41155387,11.94505014,11.98627129,15.36218842,14.51511128,15.71700088,14.22109046,12.54600146,16.30798946,15.66156588,14.68782658
Pos_119,148,1,3,13.8250969,16.32640808,17.7441078,16.39134909,13.67684247,20.01604011,20.21272417,16.00050068,13.44245053,23.19841249,16.55811804,13.87361925,25.45188269,21.10907026,20.88479032,14.3180489,22.21926762,16.98170963,20.57284403,23.4672862,14.29648363,24.81917476,20.81157666,20.46224508,12.92338376,20.57363825,15.37263812,19.51960108,19.94144285,18.77985834,17.1502023,17.28569933,23.28494036,19.40381971,20.90280312,19.55563711,20.73694945,18.35676233,18.38938642,15.71545843,18.86762307,13.23576246,20.68015392,20.18918661,21.92781992,19.03768064,23.50729261,22.8810936,16.76910397,21.9066872,17.55390967,22.49594211,21.50475405,22.18120064,23.23955814,17.56817412,22.93915269,24.37844806,21.04074431,22.97849098,15.83682519,21.28904496,14.99242932,17.16848892,24.17315472,21.37265204,17.13188123,13.94199929,13.1235578,18.72990883,20.9721514,25.44808628,16.05953487,18.68211452,22.03868069,14.66154917,16.40558898,14.80457961,21.05685426,23.80797186,20.11856113,15.95771087,20.1085718,18.56236608,15.79561992,17.77201482,17.45049888,16.21032603,19.78796856,15.10201074,17.07369656,13.62349699,12.69501201,15.63048082,19.40293691,13.24960804,12.33396584,15.30517307,14.78641239,15.37674765,14.30580492,13.56088552,17.0360843,15.86498944,14.75738231
Pos_120,149,1,1,14.48811537,16.53269014,17.5195908,16.70184342,14.10169162,20.94783693,20.35212556,15.74350332,13.1017948,23.67583839,17.13508329,13.22351397,25.42467219,20.68535374,20.90062934,14.75819234,22.40129875,17.72125531,22.28758134,23.51773384,16.07228264,25.84786701,21.40956292,20.90444422,13.44242825,20.66697755,14.42553085,19.43720846,19.97212208,18.49711144,16.93398118,18.33548767,23.06566358,20.03787579,21.61269558,19.92899127,21.40631233,18.9127394,18.0790436,15.49923001,20.15732186,17.70997432,20.7211459,20.23904252,22.00429929,19.00649449,24.47272572,22.77244734,16.55086391,22.06225062,17.31757328,22.54492442,21.57928169,22.23123291,23.33680197,17.58676204,24.60345595,23.73605841,21.59944944,22.50100385,15.4557097,20.78759307,16.07233813,20.43665449,24.61213765,21.44686109,22.56742968,14.01601701,11.91481831,18.72416026,20.96136944,25.35439044,15.54528442,19.07179981,21.93264587,14.36355964,16.25210129,18.79856545,21.39640899,25.6016986,20.39857696,15.02473418,20.18936562,18.69003808,16.6395224,17.10174605,17.31123104,16.33859833,20.88152592,19.49024008,13.75268575,12.6009408,12.86010265,16.70814137,18.66242907,12.76411184,12.78926271,14.89743902,13.51610472,15.1824658,13.49516218,13.16230074,16.53869947,16.0580119,14.93499941
Pos_QC(I)#14,151,1,qc,14.81813359,17.10781528,18.18041307,16.46668388,14.9446758,21.50268922,20.33631319,15.70529913,13.83639323,24.47218064,16.56868682,13.69821979,25.32778637,22.25519291,20.87118221,15.18346491,22.82268648,19.07909052,21.50365361,23.58323707,15.70450509,24.87801703,21.77491481,21.40981319,13.10498663,20.72008514,14.93563147,19.5554238,20.01377474,19.48020371,18.00866718,17.35778729,22.43078399,19.47562096,21.96184251,20.58334655,21.70525615,19.15793303,19.43197148,15.96190415,19.27292495,19.45502112,20.74740941,20.15879385,22.06546084,19.20972977,24.06390734,23.60897813,17.03798725,23.2477613,17.56062823,22.19939188,21.80063782,22.18826979,23.29123972,17.70691572,23.82619727,24.39201924,20.69282307,23.36704098,17.68287988,21.68560725,15.4999124,21.5235826,25.67925971,21.45665006,18.44778962,11.50498952,13.83806854,19.12819872,21.0450786,25.38969194,15.72731099,19.79846671,22.77988394,15.43548521,16.60866952,22.13196844,21.18151966,23.00331709,21.46623871,15.42188939,20.14938662,17.06892495,16.79241208,18.06900206,17.91717341,16.34829782,23.09240731,14.71938408,15.54461724,12.7844219,13.46419909,16.54613849,18.84330124,13.51978081,12.73216854,14.89430815,14.8572209,16.20844337,14.42626949,14.39701479,13.3149249,16.19990649,14.31604864
Pos_QC(I)#15,153,1,qc,14.97279609,17.19984186,18.11256023,16.49211681,14.84713945,21.43717229,20.31115187,15.61205229,14.20861898,24.43432451,16.67022073,13.91904764,25.27261252,22.27705235,20.90847927,15.16818838,22.80051428,19.07590207,21.58348223,23.56563983,15.84856978,24.89994438,21.60774603,21.34507642,13.10812824,20.75267683,14.76819071,19.47641276,20.09531412,19.50176232,18.56736334,17.26734079,22.40910239,19.42237696,21.97448524,20.4738752,21.70309817,19.17352913,19.25549182,16.02265418,19.25374123,19.55176037,20.6607753,20.16434169,22.0466402,19.19388164,24.08749361,23.53719217,17.16708495,23.2220559,17.5444793,22.16634475,21.83556259,22.149123,23.26369339,17.72749919,23.75812263,24.41039012,20.6335875,23.32321753,17.6912503,21.61523314,15.46008189,21.41225002,25.67087289,21.50375587,18.38620895,11.65152317,13.95082663,19.24636625,21.211235,25.38831916,15.76891623,19.96933983,22.67703429,15.25785603,16.53340285,22.17701939,21.26960419,23.02696029,21.43446657,15.44861311,20.13139193,17.01710431,16.71447224,18.0586487,17.86974625,16.3320471,23.08428704,14.3089929,15.48718873,12.79399462,13.45420603,16.41747946,18.76227457,13.61897694,12.64229828,14.90317044,14.83801378,16.12939417,14.59593062,14.48989604,13.33898741,16.23845579,14.30220562
Pos_121,155,1,1,13.46957487,16.30459299,17.28519447,16.53955439,14.83498424,20.58667804,20.38355959,15.8185233,14.25407879,22.86204931,16.7801986,12.97105235,25.48931186,20.3829901,20.83885606,14.72076365,22.96956759,17.78726593,21.33929273,23.51015,15.59695012,24.66828293,21.20604373,20.34354191,13.39908624,20.64177347,13.9348247,19.37401306,20.06708664,18.7439813,17.44386395,17.28542559,22.21468028,19.3491117,21.44174184,19.27570363,20.01836583,18.24353409,17.77954209,15.45320629,21.77256664,18.14810735,20.60681417,20.21430326,22.05277039,18.99211308,24.30972356,22.65867104,16.19968377,21.45976073,16.28297105,22.56231568,21.48625946,22.25205626,23.24327216,17.58791553,24.50033161,23.80072585,21.57066691,22.45515085,15.12724355,20.73923122,16.55068728,21.07019904,22.68672912,21.5106324,22.88837851,13.34851043,12.75462171,18.68352774,21.12859209,25.07786027,15.82306136,18.96703983,22.03703887,15.91939522,16.35965434,21.45960219,21.54956688,24.50365881,20.60989694,15.69820839,20.08429529,18.24465483,15.21917309,18.0213851,17.38871534,16.32341439,20.80902524,20.02245162,14.60163626,13.12397743,17.91774412,17.33821602,19.17348634,14.02213076,12.0886289,15.43682885,13.10063193,13.82136218,14.37356628,13.51241891,15.37101012,15.96307514,13.80522316
Pos_122,156,1,2,13.45981847,16.30262744,18.27442569,16.42091447,14.28870318,20.93117005,20.39737422,16.07750419,13.71922302,23.08280668,16.08104226,13.19054543,25.50039179,21.02540748,20.94787726,14.29539386,23.24416854,19.96333871,20.26353483,23.54916849,15.00292681,24.1346574,20.82473429,20.25962473,12.89468123,20.67748735,14.72646024,19.30781901,20.05298108,18.85000685,17.49420771,16.21586039,21.55356537,18.09130473,21.07103554,19.27205341,20.03755899,18.42356681,18.12220927,15.3319397,17.60716136,17.04111661,20.730188,20.22208443,22.06446476,19.05880954,24.22486276,22.84263861,16.9128251,21.89317442,17.16868275,22.58447829,21.56306538,22.31345472,23.3480417,17.75056165,23.43229473,24.19187941,21.06873502,22.91327238,15.52892161,21.25161972,16.50034714,20.82152208,23.92928607,21.48730974,17.95430078,14.31620757,13.68157612,18.50361575,21.06992339,25.3977894,15.52269677,19.26356291,22.28850093,15.16436531,16.26422977,19.50386372,21.32193654,22.15729239,20.2990712,15.45693157,20.1646001,19.02614467,15.11518008,17.03853298,17.8793839,16.38033289,20.54262331,16.24119846,15.29858986,13.81473393,12.58584617,15.97183764,19.44042783,13.11703658,13.18844956,15.60094721,13.39904629,14.92283146,14.07705383,13.6508347,16.7742881,15.80024547,14.50978117
Pos_123,157,1,2,12.93464633,16.15522464,16.55401901,16.49773223,14.63595603,20.26193908,20.43585388,15.92367714,14.14842173,22.29157614,15.94671083,14.14322563,25.4954892,21.25700588,20.95342097,14.57374281,23.06633987,17.3221712,20.40086587,23.56071555,15.42032676,24.80292096,21.18600457,20.60327843,12.70138997,20.69340055,14.2644347,19.43978144,19.99603065,18.09957804,17.64453649,16.94161357,22.30259179,18.57837515,21.28912767,20.18849485,20.48536077,18.69150273,18.04002589,15.61871076,16.57079842,14.81991056,20.55976079,20.09571646,22.059238,19.0480247,24.14506728,22.95284304,16.92165597,21.20031323,17.51318326,22.58284263,21.56334374,22.24358261,23.35262263,17.75570665,23.55933168,24.40951737,21.05896297,22.80872746,15.53854842,21.13801433,14.71936682,18.29703627,24.26435016,21.51890017,21.46366673,13.19514437,13.26024602,18.72917977,21.02193171,25.42716881,15.6573765,19.39652498,22.37621924,14.90131703,16.34910087,16.69169572,21.31049552,23.72239839,20.28368228,14.78220138,20.15775147,18.33018076,14.85041108,17.83669431,17.5831248,16.42207567,20.4328174,15.60951087,15.70404191,13.19808738,12.30451578,16.24796715,19.45886,11.50259179,12.7564056,15.62073728,13.3754426,14.80322765,13.3099856,12.8598789,16.61781907,15.99322391,14.39447847
Pos_124,158,1,3,13.97764455,16.80670081,17.86238281,16.46890258,14.73742862,21.01310433,20.37930278,15.62368216,14.04331706,22.44395318,15.37416684,13.68537274,25.54126001,21.66460678,20.87642816,14.10739477,22.99946352,18.62043535,21.93300139,23.49389872,14.80735308,23.8066032,22.18502519,21.87526122,13.10141662,20.69278295,14.38216071,19.48002001,20.00838016,18.43075683,17.27818193,18.07707125,22.309698,19.48108157,22.08869916,20.26980333,21.82814727,19.397138,18.2369577,16.00667063,18.70046935,13.26219741,20.64246312,20.20641277,22.00993842,18.9001296,24.4312576,23.40982122,17.02600363,22.28387702,17.88997648,22.60430026,21.54423837,22.2570381,23.27863951,17.58129551,23.85307883,24.00455288,21.07785905,23.92089071,16.54967888,22.21890859,14.93826971,18.29425892,24.32893208,21.39313457,21.89752066,14.87851543,12.95567314,19.42593782,20.97913993,25.36382429,16.5028582,19.32358416,22.62436091,14.87229406,16.39207557,16.39557757,21.12566742,22.3421262,21.19905991,15.97137132,20.07270024,17.55642863,15.18014958,18.55027412,17.67996264,16.38207374,20.72659425,16.10404136,16.73065394,14.31982651,12.0059697,16.44605035,20.00808262,13.12344148,13.23313872,15.78756067,13.99363488,14.49082458,15.43292984,13.5487926,16.81698684,15.94259129,14.33141614
Pos_125,159,1,4,14.06318305,16.55664292,17.12754098,16.46616726,14.08716333,20.58591804,20.36520111,16.15860693,14.94035283,22.88114198,15.42047664,14.01620804,25.52611123,21.26516101,20.92727502,15.86291573,22.19100849,17.01441055,20.70589249,23.53648136,14.37476631,23.28551968,21.79598609,21.12152044,12.7479588,20.710799,15.35322686,19.35479502,20.07829396,18.93137929,18.12851765,19.26074093,23.717605,19.1974406,21.82885264,20.01871912,20.18558143,19.00581465,17.83432647,15.20040316,19.9905129,16.81427349,20.64411744,20.18971443,22.0189442,19.01052698,24.0255351,23.42433226,16.85783642,22.20638322,17.58817707,22.65469985,21.60171125,22.29677845,23.29922178,17.6213808,23.48492165,23.83334076,21.13030681,22.91483609,15.55645003,21.25450414,14.81630143,20.31469832,24.2710359,21.3402059,21.06751343,14.34557441,12.17680219,18.55004795,21.0807005,25.22954619,16.13788074,19.52347553,22.21159815,16.04334005,16.47077518,15.39847356,21.29096418,23.15427438,20.93349436,15.78765873,20.12931952,19.01210877,15.6605275,17.74435072,17.6411761,16.20562899,21.27860524,15.22530681,13.54899512,13.48334834,11.81159273,15.95053247,19.43685927,12.57114326,12.52021606,15.2320973,14.55031793,15.13412496,15.2278603,13.60972462,15.80886705,15.82772653,14.57387685
